amenity	cuisine	takeaway	name
fast_food	burger		Khaan Burger
fast_food	burger		Kikiriki
fast_food	burger		King Marcel
fast_food	burger		King Marcel
fast_food	burger		Kool Halal
fast_food	burger		Krusty
fast_food	burger		Kumpir Box
fast_food	burger		Kydam
fast_food	burger		La Baraka
fast_food	burger		La Bonne Assiette
fast_food	burger		La Bonne Assiette
fast_food	burger		La Cabanne
fast_food	burger		La Cantine
fast_food	burger		La Frit'rit
fast_food	burger		Lagon Bleu
fast_food	burger		La Grignothèque
fast_food	burger		La maison du hamburger
fast_food	burger		La Massouda
fast_food	burger		La Maubeugeoise
fast_food	burger		La Médina
fast_food	burger		L'Andalouse
fast_food	burger		L'Annexe
fast_food	burger		La Planque
fast_food	burger		Lart’isan Burger
fast_food	burger		La Sablette
fast_food	burger		L'As D Lys
fast_food	burger		L'Atelier
fast_food	burger		L'atelier à burger
fast_food	burger		L'Atelier de Marius
fast_food	burger		L’Atelier Original Restaurant
fast_food	burger		L’authentique
fast_food	burger		Layers
fast_food	burger		Le Bali-Baw
fast_food	burger;lebanese;sandwich		Lib Burger
fast_food	burger		Le bon camion (lundi seulement)
fast_food	burger		Le Bon Snack
fast_food	burger		Le bouche à oreille
fast_food	burger		Le Braisé
fast_food	burger		Le Burger Fermier Des Enfants Rouges
fast_food	burger		Le Burger Queens
fast_food	burger		Le Burgers de Papa
fast_food	burger		Le Casse-Croute à Dédé
fast_food	burger		Le Comptoir à la Une
fast_food	burger		Le Comptoir des Burgers
fast_food	burger		Le Comptoir du Burger
fast_food	burger		Le Comptoir Volant
fast_food	burger		Le Coyote-Burgers
fast_food	burger		Le Craft
fast_food	burger		Le Croissant de Mer
fast_food	burger		Le Délice Burger
fast_food	burger		Le Denver
fast_food	burger		Le Divan
fast_food	burger		Le Ferrarissime
fast_food	burger		Le Labo
fast_food	burger		Le Montana
fast_food	burger		L'Encas d'Faim
fast_food	burger		L'Entracte
fast_food	burger		Le Numéro 10
fast_food	burger		Le Palmier
fast_food	burger		Le Petit Grandole
fast_food	burger		L'Épicerie
fast_food	burger		Le Prestige Burger
fast_food	burger		Le P'tit Creux
fast_food	burger		Le P'tit Ministère
fast_food	burger		Les Burgers de Colette
fast_food	burger		Les burgers de papa
fast_food	burger		Les burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		Les Burgers de Papa
fast_food	burger		L'Escale Burger
fast_food	burger		L'escapade
fast_food	burger		Les Frites à Titi
fast_food	burger		Le Skréo
fast_food	burger		Le snack
fast_food	burger		Le Sna©ke
fast_food	burger		Le Soft
fast_food	burger		Le Spécial
fast_food	burger		Le Treizième
fast_food	burger		Le Zinc à burger
fast_food	burger		L'Hacienda
fast_food	burger		L'Hamburgerie
fast_food	burger		L'indiana
fast_food	burger		L'instant Gourmand
fast_food	burger		Little Cantine
fast_food	burger;local;french		Burgers Fermiers de Montreuil
fast_food	burger		Lucien
fast_food	burger		Lucky Burger
fast_food	burger		Lunch Grill
fast_food	burger		Mac City
fast_food	burger		Mac Tom
fast_food	burger		Made
fast_food	burger		Maestro
fast_food	burger		Maestro Cheese Naan
fast_food	burger		Magic Candy Bar
fast_food	burger		Mail Burger
fast_food	burger		Maison Craft
fast_food	burger		Mamie Burger
fast_food	burger		Mando's
fast_food	burger		Master Chef
fast_food	burger		Max Burger
fast_food	burger		Mayo Ketchup
fast_food	burger		M Burger
fast_food	burger		Mc Brooky's
fast_food	burger		Mc Donalds
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's
fast_food	burger		McDonald's Drive
fast_food	burger		MC food
fast_food	burger;meat;sandwich	yes	Caviar et Coquillettes
fast_food	burger		Meilleur Burger
fast_food	burger		Memphis-coffee
fast_food	burger		Memphis Coffee
fast_food	burger;mexican;hotdog		BeFood
fast_food	burger;mexican		Peppers
fast_food	burger;mexican		Tacos & Burger
fast_food	burger;mexican	yes	Burger n Tacos
fast_food	burger;mexican	yes	chez poncho
fast_food	burger;mexican	yes	Mister O'Tacos
fast_food	burger		miam...miam
fast_food	burger		Mister Burger
fast_food	burger		Mister pates and burger
fast_food	burger		Mix'
fast_food	burger		Moe's
fast_food	burger		Mon Burger
fast_food	burger		Monster Burger
fast_food	burger		Mont Burger
fast_food	burger		Mr & Mrs Bun
fast_food	burger		M.S Factory
fast_food	burger		My Burger
fast_food	burger		My Burger
fast_food	burger		MyBurger
fast_food	burger		My Burgers
fast_food	burger		My Food City
fast_food	burger		My Snack
fast_food	burger		Mythic Burger
fast_food	burger		Mythic Burger
fast_food	burger		Mythic Burger
fast_food	burger		Mythic Burger
fast_food	burger		Mythic Burger Bourges
fast_food	burger		New Wanna Food
fast_food	burger	no	231 East Street
fast_food	burger	no	Burger King
fast_food	burger	no	McDonald's
fast_food	burger	no	McDonald's
fast_food	burger;noodles;pasta;sandwich;international;hot_dog;coffee_shop		Spok
fast_food	burger	no	SB Artisans Burger
fast_food	burger		O'175
fast_food	burger		O'89
fast_food	burger		O BEPER
fast_food	burger		Obrother
fast_food	burger		O'burger
fast_food	burger		O'Burger
fast_food	burger		O'Burger
fast_food	burger		Ô Fait Maison
fast_food	burger		Oh My Burger
fast_food	burger		O'malo
fast_food	burger		Omalo
fast_food	burger	only	B comme Burgui
fast_food	burger	only	IØ break
fast_food	burger	only	Le Chalet Gourmand burger & pizza
fast_food	burger	only	Le Nomadium
fast_food	burger	only	Le Truck à Manger
fast_food	burger	only	Mario Burgers
fast_food	burger	only	Moon Burger
fast_food	burger	only	Royal Burger
fast_food	burger	only	Speed Burger.com
fast_food	burger	only	Tasty Cheese
fast_food	burger		O'Palmier
fast_food	burger;organic		Bio Burger
fast_food	burger;organic;french	yes	YABIO Chevreul
fast_food	burger		Original Burger
fast_food	burger		Originals
fast_food	burger		Orsay Fast Burger
fast_food	burger		Ouest Express
fast_food	burger;Paninis;Frite;dessert	yes	Carpe Diem
fast_food	burger;panini	yes	Québec Burger
fast_food	burger;pannini;quiche		Balad'in Parco
fast_food	burger		Patagruel
fast_food	burger		Patatra Burger
fast_food	burger		Pâte à pain
fast_food	burger		Pépé Santana
fast_food	burger		Pépé Santana
fast_food	burger		Pic Nic
fast_food	burger;pizza		Buffalo Ranch
fast_food	burger;pizza;chicken;kebab;tacos		Insensè
fast_food	burger;pizza		Good Time
fast_food	burger;pizza;indian		Le Petit Paradis
fast_food	burger;pizza;kebab		Fred Pizza
fast_food	"burger,pizza,kebab"		Le 70
fast_food	burger;pizza;kebab		Medina Food
fast_food	burger;pizza;kebab;sandwich	yes	Maynard's
fast_food	burger;pizza;kebab	yes	O'Pizza
fast_food	burger;pizza		La Parisienne
fast_food	burger;pizza		Le Bek Food
fast_food	burger;pizza		Le Grignota
fast_food	burger;pizza		Le Régal
fast_food	burger;pizza		Les enfants terribles
fast_food	burger; pizza		Number one
fast_food	burger;pizza		Ô Kané
fast_food	burger;pizza	only	Pizz'Burger
fast_food	burger;pizza;panini;kebab		Pizz'Paradise
fast_food	burger;pizza;pasta		O' Palestro
fast_food	burger;pizza		Pépé Joe
fast_food	burger;pizza		Pépé Joe
fast_food	burger;pizza;regional		Au Tip Top
fast_food	burger;pizza;sandwich;kebab		Why Not
fast_food	burger;pizza;sandwich	only	Chez Dach
fast_food	burger;pizza;sandwich;taco;kebab		Allô Pizza
fast_food	burger;pizza;sandwich	yes	La Tour de Pizz'
fast_food	burger;pizza;sandwich	yes	Pizza Snack Compagnie
fast_food	burger;pizza		SubAlex
fast_food	burger;pizza;tacos;sandwich		La Cantine
fast_food	burger;pizza;tacos	yes	Subito
fast_food	burger;pizza		Take Away
fast_food	burger;pizza		Tasty Food
fast_food	burger;pizza	yes	À Table
fast_food	burger;pizza	yes	Bon App'
fast_food	burger;pizza	yes	Fafa Pizza
fast_food	burger;pizza	yes	Rico's Route 46
fast_food	burger		Pizz Burg
fast_food	burger		Planet Burger
fast_food	burger		Planet Food
fast_food	burger		PNY
fast_food	burger		Pop Art
fast_food	burger		Prem’s
fast_food	burger		QG
fast_food	burger		Quality Burger Restaurant
fast_food	burger		Québec Burger
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		Quick
fast_food	burger		QUICK
fast_food	burger		Quickly
fast_food	burger		RB Burger
fast_food	burger;regional;sandwich	yes	L'Amandine
fast_food	burger;regional		S.B Artisans Burger
fast_food	burger		Restaurant de l'Ill
fast_food	burger		Restaurant en Coulisse
fast_food	burger		Restaurant Kusadasi
fast_food	burger		Restaurant Petra
fast_food	burger		Resto Doner Burger
fast_food	burger		Resto'Pouce
fast_food	burger		Ricci
fast_food	burger		Riverside Burger
fast_food	burger		Roadfood
fast_food	burger		Roadside
fast_food	burger		Roadside
fast_food	burger		Roomies
fast_food	burger		Roulotte du Golf de Dumbéa 19ème Trou
fast_food	burger		Royal Burger
fast_food	burger		Royal Doner
fast_food	burger		Royal Food
fast_food	burger		Sacré Burger
fast_food	burger;salades;café;desserts	yes	Rest O Buro
fast_food	burger;salad		O' Comptoir du Burger
fast_food	burger;salad;poke;tapas;local		Le bel endroit
fast_food	burger;salad	yes	Le Plan B
fast_food	burger;salad	yes	Wiki Burger
fast_food	burger		Sam'Régal
fast_food	burger;sandwich		Au bon pain
fast_food	burger;sandwich		Balli
fast_food	burger;sandwich;breakfast;cake;coffee_shop;pasta;bagel;chicken	yes	Sur le Pouce
fast_food	burger;sandwich;breakfast;hot_dog;savory_pancakes;crepe;tea;local;caribbean;coffee_shop		AZ AND CO Restaurant
fast_food	burger;sandwich;breakfast;kebab;coffee_shop		Concept Sandwich
fast_food	burger;sandwich		BS Fast Food 38
fast_food	burger;sandwich;donut;ice_cream;waffle		La Fabrique
fast_food	burger		Sandwicherie des Cordeliers
fast_food	burger;sandwiches;kebab;pizza	yes	Le fetou
fast_food	burger;sandwich		Family Food
fast_food	burger;sandwich		Foodies
fast_food	burger;sandwich		Foodtruck
fast_food	burger;sandwich;french;ice_cream;mediterranean;italian;pizza;italian_pizza		Coco pizza
fast_food	burger;sandwich;french	yes	Le Lombardo
fast_food	burger;sandwich;french	yes	Vallèia
fast_food	burger;sandwich;friterie	yes	A la Ville d'Étaples
fast_food	burger;sandwich;friture		Friterie Deceuninck
fast_food	burger;sandwich;hot_dog		L'Orange Préssée
fast_food	burger;sandwich;kebab;american		Chez kakou
fast_food	burger;sandwich;kebab		Ceyrest'O'Snack
fast_food	burger;sandwich;kebab		Chez Lyv
fast_food	burger;sandwich;kebab		Chez Tonton
fast_food	burger;sandwich;kebab;chicken		Cézam Burger et Sandwich
fast_food	burger;sandwich;kebab;chicken;fried_chicken;salad		Jura food
fast_food	burger;sandwich;kebab;chicken	yes	Pic Frites
fast_food	burger;sandwich;kebab		Food Naan
fast_food	burger;sandwich;kebab;friture		Au cornet de frites
fast_food	burger;sandwich;kebab		le swag
fast_food	burger;sandwich;kebab;tacos		City Food
fast_food	burger;sandwich;kebab		Top tacos
fast_food	burger;sandwich;kebab	yes	LV2
fast_food	burger;sandwich;kebab	yes	snack de l'union
fast_food	burger;sandwich		L'Authentique
fast_food	burger;sandwich		Le 786
fast_food	burger;sandwich	only	Au Tillet Gourmand
fast_food	burger;sandwich	only	La Friterie de Masny
fast_food	burger;sandwich	only	"La Paillote, Chez Paco"
fast_food	burger;sandwich;pizza;kebab;friture		DKLé
fast_food	burger;sandwich		Plaisir & Saveur
fast_food	burger;sandwich		Regal Resto
fast_food	burger;sandwich;salad	yes	Maison du Lac de Castet
fast_food	burger;sandwich		Snack
fast_food	burger;sandwich;tacos	yes	Boxing Food
fast_food	burger;sandwich;tacos	yes	Tacos Mood
fast_food	burger;sandwich;turkish	yes	Resto Takos
fast_food	burger;sandwich;wraps	yes	Ethnic Food
fast_food	burger;sandwich	yes	Beach Café
fast_food	burger;sandwich	yes	Ho Delisse Friterie
fast_food	burger;sandwich	yes	Le Carambole
fast_food	burger;sandwich	yes	Snack 3 Bassins
fast_food	burger;sandwich	yes	So Good
fast_food	burger;sandwish;real ice cream		Burger Avenue
fast_food	burger		Sankou Burger
fast_food	burger;sausage;sandwich;hotdog;ice_cream		Le Wave Bar
fast_food	burger		Seven Food
fast_food	burger		Signature
fast_food	burger		Signature Burgers
fast_food	burger		Snack Burger
fast_food	burger		Snack Chriswiches
fast_food	burger		Snack de la Gare
fast_food	burger		Snack du Rocher
fast_food	burger		Snack Elize
fast_food	burger		Snack Elizé
fast_food	burger		Snack Gares
fast_food	burger		Snack in bus
fast_food	burger		Snack Loon
fast_food	burger		Snack Retro Passion
fast_food	burger;snack	yes	Crazy food
fast_food	burger		So'Drive burger
fast_food	burger		So Grill
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		Speed Burger
fast_food	burger		SpeedBurger
fast_food	burger		SpeedBurger.com
fast_food	burger		Speed Burger Corner
fast_food	burger		Springfield
fast_food	burger		Square Burger
fast_food	burger		Star Burger
fast_food	burger		Star Burger
fast_food	burger		Starling Burgers
fast_food	burger		Station Burger
fast_food	burger		Steak 'n Shake
fast_food	burger		Steak n Shake
fast_food	burger		Steak n Shake
fast_food	burger		Steak n' Shake
fast_food	burger		Steak’n Shake
fast_food	burger		Steak'N'Shake
fast_food	burger		Str'eat Burger
fast_food	burger		Street Hot Dogs
fast_food	burger		Stück Burger
fast_food	burger		Studio B
fast_food	burger;taco;kebab	yes	La Lunch Box
fast_food	burger;tacos		Délice Time
fast_food	burger;tacos		Frenchies Tacos
fast_food	burger		Taco Shop
fast_food	burger;tacos;kebab		Karisma
fast_food	burger;tacos;kebab;pizza		Dream Food
fast_food	burger;tacos;kebab;sandwich	yes	Kassia Food
fast_food	burger;tacos		Le Del's
fast_food	burger;tacos		L'Entrepôt
fast_food	burger;tacos;naan	yes	Le Mistral
fast_food	burger;tacos	only	o'bab bar à burgers
fast_food	burger;tacos;pizza;kebab		Maxi Burger
fast_food	burger;tacos;pizza	yes	La Cravate
fast_food	burger;tacos;sandwich		Épi Délices
fast_food	burger;tacos;sandwiches;kebab	yes	H&N Food
fast_food	burger;tacos;sandwich		Original Tacos House
fast_food	burger;tacos;sandwich;panini		Tequila Burger
fast_food	burger;tacos;sandwich	yes	So'Food
fast_food	burger;tacos		Snackos
fast_food	burger;tacos		Tacos & Burgers
fast_food	burger;tacos;tex-mex	yes	Crunchy Food
fast_food	burger;tacos;tortillas;sandwiches		Splats
fast_food	burger;tacos	yes	Mood'J
fast_food	burger;tacos	yes	Snack Le Passe-Temps
fast_food	burger;taco	yes	L'As Tacos
fast_food	burger		Take away
fast_food	burger		Tan’s Café
fast_food	burger;tapas		Le Calmos - Burger Chic
fast_food	burger		Tasty Meal
fast_food	burger;tex-mex		House's Burger and Tacos
fast_food	burger;tex-mex;pizza		Delice Land
fast_food	burger;tex-mex;tacos;sandwich;pizza;kebab	yes	Eat's Good
fast_food	burger		The Boogui Burger
fast_food	burger		The Break's
fast_food	burger		The Burger Federation
fast_food	burger		The Min's Coffee
fast_food	burger		The Place to B
fast_food	burger		The Rolling Burger Foodtruck
fast_food	burger		The Roster
fast_food	burger		Thé Station
fast_food	burger		Tiger's Food
fast_food	burger		Time Cook Burgers
fast_food	burger		Times Square Burger
fast_food	burger		Torcatis Burgers Maison
fast_food	burger		Tough Burger
fast_food	burger		Twinburger
fast_food	burger		Twins Burgers
fast_food	burger		Upper Burger
fast_food	burger		Urban Bagel
fast_food	burger		Urban Food
fast_food	burger		U San Martinu
fast_food	burger		U's Canteen
fast_food	burger		Val Burger
fast_food	burger		Version Française
fast_food	burger		VG Burger
fast_food	burger		VIP Burger
fast_food	burger		Warm-Up
fast_food	burger		Whoopies Diner
fast_food	burger		XTra Burger
fast_food	burger	yes	231 East Street
fast_food	burger	yes	33 burger street
fast_food	burger	yes	9è Avenue
fast_food	burger	yes	A la Casa
fast_food	burger	yes	American Sandwich
fast_food	burger	yes	American Way
fast_food	burger	yes	Au Bonheur des Gourmands
fast_food	burger	yes	Au Bord de la Plage
fast_food	burger	yes	Aux petits oignons
fast_food	burger	yes	Bagelstein
fast_food	burger	yes	Baït Burger
fast_food	burger	yes	Bao by May
fast_food	burger	yes	BAZE
fast_food	burger	yes	Bchef
fast_food	burger	yes	BChef
fast_food	burger	yes	Beach Burger
fast_food	burger	yes	Benja Burger
fast_food	burger	yes	Bënnie
fast_food	burger	yes	B. House
fast_food	burger	yes	Bibi Burger
fast_food	burger	yes	Bibi Burger
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
fast_food	burger	yes	Big Fernand
